Receipt #,Word,POS,Tag
,ADJ,NN,O
,INCL,NN,O
,GST,NN,O
,CASH,NN,O
,ITEM,NN,O
,COUNT,NN,O
,3,NN,O
,CHANGE,NN,O
,AMT,NN,O
,INVOICE,NN,O
,NO:,NN,O
,2018061210100070265,NN,O
,38.60,AM,B-amt
,38.60,NN,O
,38.60,NN,O
,50.00,NN,O
,11.40,NN,O
,GST,NN,O
,SUMMARY,NN,O
,AMOUNT,NN,O
,TAX,NN,O
,SR,NN,O
,@,NN,O
,0%,NN,O
,TOTAL,NN,O
,12/06/2018,DT,B-date
,19:40,NN,O
,0306651,NN,O
,PJ,NN,O
,NUR,NN,O
,AYU,NN,O
,38.60,NN,O
,38.60,NN,O
,0.00,NN,O
,0.00,NN,O
,1010,NN,O
,007,NN,O
,0070265,NN,O
,REGULAR,NN,O
,STAMP(S),NN,O
,BONUS,NN,O
,STAMP(S),NN,O
,TOTAL,NN,O
,STAMP(S),NN,O
,:,NN,O
,:,NN,O
,:,NN,O
,1,NN,O
,0,NN,O
,1,NN,O
,AEON,NN,O
,STAMPS,NN,O
,LOYALTY,NN,O
,PROGRAM,NN,O
,"PRODUCT(S)",NN,O
,SOLD,NN,O
,ARE,NN,O
,NEITHER,NN,O
,EXCHANGEABLE,NN,O
,NOR,NN,O
,REFUNDABLE,NN,O
,AEON,NN,O
,PERMAS,NN,O
,JAYA,NN,O
,TEL,NN,O
,1-300-80-AEON,NN,O
,(2366),NN,O
,THANK,NN,O
,YPU,NN,O
,FOR,NN,O
,YOUR,NN,O
,PATRONAGE,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN,NN,O
,,NN,O
Receipt: 750,RESTORAN,MR,B-mer
,SIAM,MR,I-mer
,VILLAGE,MR,I-mer
,NO.,NN,O
,8,NN,O
,PERMAS,NN,O
,JAYA,NN,O
,TEL:,NN,O
,013-7279552,NN,O
,CASH,NN,O
,RECEIPT,NN,O
,HQ,NN,O
,TABLE,NN,O
,BILL,NN,O
,NO:,NN,O
,1863,NN,O
,5,NN,O
,SEVR,NN,O
,BY,NN,O
,:,NN,O
,MANAGER-,NN,O
,CREATE,NN,O
,TIME,NN,O
,:,NN,O
,27/04/2018,DT,B-date
,QTY,NN,O
,TOTAL(RM),NN,O
,1,NN,O
,BC001,NN,O
,CLAYPOT,NN,O
,F/TOFU,NN,O
,18.90,NN,O
,2,NN,O
,C004,NN,O
,STIR,NN,O
,RED,NN,O
,CURRY,NN,O
,37.80,NN,O
,@RM18.90,NN,O
,2,NN,O
,DR001C,NN,O
,THAI,NN,O
,ICE,NN,O
,TEA,NN,O
,13.80,NN,O
,@RM6.90,NN,O
,2,NN,O
,DR002C,NN,O
,THAI,NN,O
,ICE,NN,O
,GREEN,NN,O
,13.80,NN,O
,@RM6.90,NN,O
,1,NN,O
,SD002,NN,O
,THAI,NN,O
,STYLE,NN,O
,16.00,NN,O
,/ACACIA,NN,O
,LEAF,NN,O
,1,NN,O
,SQ003L,NN,O
,STEAMED,NN,O
,SQUIDS,NN,O
,32.00,NN,O
,I,NN,O
,2,NN,O
,T002S,NN,O
,SPICY,NN,O
,THAI,NN,O
,TOM,NN,O
,50.00,NN,O
,AFOOD,NN,O
,(S),NN,O
,@RM25.00,NN,O
,1,NN,O
,V001,NN,O
,FRIED,NN,O
,KANGKUNG,NN,O
,16.90,NN,O
,1,NN,O
,V002,NN,O
,S/FRIED,NN,O
,KAILAN,NN,O
,18.90,NN,O
,D,NN,O
,FISH,NN,O
,2,NN,O
,W003,NN,O
,THAI,NN,O
,STYLE,NN,O
,31.80,NN,O
,PRAWN,NN,O
,@RM15.90,NN,O
,13,NN,O
,W006,NN,O
,WHITE,NN,O
,RICE,NN,O
,(PER,NN,O
,26.00,NN,O
,FILL),NN,O
,@RM2.00,NN,O
,28,NN,O
,SUBTOTAL:,NN,O
,275.90,AM,B-amt
,TYPE,NN,O
,:,NN,O
,11,NN,O
,QTY:,NN,O
,28,NN,O
,BILL,NN,O
,TOTAL,NN,O
,:,NN,O
,275.90,NN,O
,ROUNDING,NN,O
,ADJ.:,NN,O
,0.00,NN,O
,NET,NN,O
,TOTAL,NN,O
,:,NN,O
,275.90,NN,O
,CASH,NN,O
,275.90,NN,O
,THANK,NN,O
,YOU!,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN,NN,O
,MANAGER-,NN,O
,DESCRIPTION,NN,O
,,NN,O
Receipt: 751,GARDENIA,MR,B-mer
,BAKERIES,MR,I-mer
,(KL),MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(139386,NN,O
,X),NN,O
,LOT,NN,O
,3,NN,O
,40300,NN,O
,SHAH,NN,O
,ALAM,NN,O
,TEL:,NN,O
,03-,NN,O
,55423228,NN,O
,GST,NN,O
,ID:,NN,O
,000381399040,NN,O
,TAX,NN,O
,INVOICE,NN,O
,/,NN,O
,ADJUSTMENT,NN,O
,NOTE,NN,O
,CASH,NN,O
,INV,NN,O
,NO.:,NN,O
,7928F713,NN,O
,VE0514,NN,O
,DATE:,NN,O
,28/09/2017,DT,B-date
,MAKASSAR,NN,O
,FRESH,NN,O
,MARKET,NN,O
,SDN,NN,O
,BHD,NN,O
,GROUND,NN,O
,FLOOR,NN,O
,JALAN,NN,O
,SS,NN,O
,15/4B,NN,O
,47500,NN,O
,SUBANG,NN,O
,JAYA,NN,O
,VE05:,NN,O
,RIDZUAN,NN,O
,(11900),NN,O
,DD:,NN,O
,28/09/2017,NN,O
,11:28,NN,O
,DESCRIPTION,NN,O
,U.P,NN,O
,D,NN,O
,AMT(RM),NN,O
,O.C.,NN,O
,WHITE,NN,O
,2.13,NN,O
,4,NN,O
,2,NN,O
,0,NN,O
,2,NN,O
,4.26,NN,O
,WHOLEMEAL,NN,O
,2.78,NN,O
,4,NN,O
,0,NN,O
,0,NN,O
,4,NN,O
,11.12,NN,O
,O.C,NN,O
,JUMBO,NN,O
,2.97,NN,O
,5,NN,O
,0,NN,O
,0,NN,O
,5,NN,O
,14.85,NN,O
,TOTAL,NN,O
,0%,NN,O
,SUPPLIES:,NN,O
,30.23,NN,O
,BUN-SBILIS,NN,O
,0.84,NN,O
,20,NN,O
,0,NN,O
,0,NN,O
,20,NN,O
,16.80,NN,O
,TOTAL,NN,O
,6%,NN,O
,SUPPLIES,NN,O
,(EXCL.,NN,O
,GST):,NN,O
,16.80,NN,O
,GST:,NN,O
,1.01,NN,O
,TOTAL,NN,O
,6%,NN,O
,SUPPLIES,NN,O
,(INC.,NN,O
,GST):,NN,O
,17.81,NN,O
,TOTAL,NN,O
,0%,NN,O
,SUPPLIES:,NN,O
,30.23,NN,O
,TOTAL,NN,O
,PAYABLE:,NN,O
,48.04,AM,B-amt
,E.&.0.E.,NN,O
,RECEIVED,NN,O
,ABOVE,NN,O
,GOODS,NN,O
,IN,NN,O
,GOOD,NN,O
,ORDER,NN,O
,CONDITION.,NN,O
,THE,NN,O
,RECIPIENT,NN,O
,OF,NN,O
,GARDENIA'S,NN,O
,PRODUCTS,NN,O
,IS,NN,O
,REQUIRED,NN,O
,TO,NN,O
,MAKE,NN,O
,NECESSARY,NN,O
,ADJUSTMENTS,NN,O
,TO,NN,O
,ITS,NN,O
,INPUT,NN,O
,TAX,NN,O
,CLAIMS,NN,O
,ADJUSTMENTS,NN,O
,SHOWN,NN,O
,IN,NN,O
,THIS,NN,O
,TAX,NN,O
,INVOICE,NN,O
,/,NN,O
,ADJUSTMENT,NN,O
,NOTE,NN,O
,CUSTOMER'S,NN,O
,COPY,NN,O
,FAX:03-,NN,O
,55423213,NN,O
,ISS,NN,O
,EXC,NN,O
,SALE,NN,O
,,NN,O
Receipt: 752,PINGHWAI,MR,B-mer
,TRADING,MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(1211036-W),NN,O
,NO.2,NN,O
,KEPONG,NN,O
,ENTERPRENUERS,NN,O
,PARK,NN,O
,OFF,NN,O
,JALAN,NN,O
,KEPONG,NN,O
,52100,NN,O
,KUALA,NN,O
,LUMPUR.,NN,O
,TEL,NN,O
,:,NN,O
,0122648835,NN,O
,FAX,NN,O
,:,NN,O
,603-62592420,NN,O
,GST,NN,O
,ID,NN,O
,:,NN,O
,001371123712,NN,O
,TAX,NN,O
,INVOICE,NN,O
,DOC,NN,O
,NO.,NN,O
,:,NN,O
,CS00020648,NN,O
,DATE:,NN,O
,30/09/2017,DT,B-date
,CASHIER,NN,O
,:,NN,O
,USER,NN,O
,TIME:,NN,O
,13:04:00,NN,O
,SALESPERSON,NN,O
,:,NN,O
,REF.:,NN,O
,ITEM,NN,O
,QTY,NN,O
,S/PRICE,NN,O
,(GST),NN,O
,S/PRICE,NN,O
,(GST),NN,O
,AMOUNT,NN,O
,TAX,NN,O
,17007,NN,O
,39.00,NN,O
,15.81,NN,O
,15.81,NN,O
,616.59,NN,O
,ZRL,NN,O
,UDANG,NN,O
,KERING,NN,O
,TOTAL,NN,O
,QTY:,NN,O
,39.00,NN,O
,616.59,NN,O
,TOTAL,NN,O
,SALES,NN,O
,(EXCLUDING,NN,O
,GST),NN,O
,:,NN,O
,616.59,NN,O
,DISCOUNT,NN,O
,:,NN,O
,0.00,NN,O
,TOTAL,NN,O
,GST,NN,O
,:,NN,O
,0.00,NN,O
,ROUNDING,NN,O
,:,NN,O
,0.01,NN,O
,TOTAL,NN,O
,SALES,NN,O
,(INCLUSIVE,NN,O
,OF,NN,O
,GST),NN,O
,:,NN,O
,616.60,AM,B-amt
,{4553,NN,O
,8800,NN,O
,9593,NN,O
,0119},NN,O
,VISA,NN,O
,:,NN,O
,616.60,NN,O
,CHANGE,NN,O
,:,NN,O
,0.00,NN,O
,GST,NN,O
,SUMMARY,NN,O
,TAX,NN,O
,CODE,NN,O
,%,NN,O
,AMT,NN,O
,(RM),NN,O
,TAX,NN,O
,(RM),NN,O
,ZRL,NN,O
,0,NN,O
,616.59,NN,O
,0.00,NN,O
,TOTAL,NN,O
,:,NN,O
,616.59,NN,O
,0.00,NN,O
,GOODS,NN,O
,SOLD,NN,O
,ARE,NN,O
,NOT,NN,O
,RETURNABLE,NN,O
,,NN,O
Receipt: 753,MR.,MR,B-mer
,D.I.Y.,MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(CO.REG,NN,O
,:704427-T),NN,O
,LOT,NN,O
,1851-A,NN,O
,&,NN,O
,1851-B,NN,O
,KWANSAN,NN,O
,PERINDUSTRIAN,NN,O
,BLANKONG,NN,O
,43300,NN,O
,SERI,NN,O
,KEMBANGAN,NN,O
,(GST,NN,O
,ID,NN,O
,NO,NN,O
,:001092886528),NN,O
,(CHERAS,NN,O
,LEISURE,NN,O
,MALL),NN,O
,-TAX,NN,O
,INVOICE-,NN,O
,PADLOCK,NN,O
,ST-P6150,NN,O
,50MM,NN,O
,*S,NN,O
,0Z02,NN,O
,-,NN,O
,12/48,NN,O
,6942131561507,NN,O
,1,NN,O
,X,NN,O
,9.90,AM,B-amt
,9.90,NN,O
,ITEM(S),NN,O
,:,NN,O
,1,NN,O
,QTY(S),NN,O
,:,NN,O
,1,NN,O
,TOTAL,NN,O
,INCL.,NN,O
,GST@6%,NN,O
,RM,NN,O
,9.90,NN,O
,CASH,NN,O
,RM,NN,O
,10.00,NN,O
,CHANGE,NN,O
,RM,NN,O
,0.10,NN,O
,GST,NN,O
,SUMMARY,NN,O
,AMT(RM),NN,O
,TAX(RM),NN,O
,GST,NN,O
,S@6%,NN,O
,9.34,NN,O
,0.56,NN,O
,28-12-17,DT,B-date
,18:52,NN,O
,SH01,NN,O
,ZT09,NN,O
,T1,NN,O
,R000020832,NN,O
,OPERATOR,NN,O
,TRAINEE,NN,O
,CASHIER,NN,O
,EXCHANGE,NN,O
,ARE,NN,O
,ALLOWED,NN,O
,WITHIN,NN,O
,7,NN,O
,DAY,NN,O
,WITH,NN,O
,RECEIPT,NN,O
,STRICTLY,NN,O
,NO,NN,O
,CASH,NN,O
,REFUND.,NN,O
,,NN,O
Receipt: 754,IKANO,MR,B-mer
,HANDEL,MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(1074617K),NN,O
,IKEA,NN,O
,CHERAS,NN,O
,NO,NN,O
,2A,NN,O
,JALAN,NN,O
,COCHRANE,NN,O
,TAMAN,NN,O
,MALURI,NN,O
,55100,NN,O
,KUALA,NN,O
,LUMPUR,NN,O
,GST,NN,O
,NO.:,NN,O
,000115154944,NN,O
,TAX,NN,O
,INVOICE,NN,O
,SLIP:,NN,O
,0000000011000140428,NN,O
,DATE:,NN,O
,09/08/17,DT,B-date
,TIME:,NN,O
,1:06,NN,O
,TRANS:,NN,O
,311140123,NN,O
,STAFF:,NN,O
,96728,NN,O
,DESCRIPTION,NN,O
,AMOUNT,NN,O
,TX,NN,O
,30169728,NN,O
,BAGIS,NN,O
,COAT-HANGER,NN,O
,CH,NN,O
,2,NN,O
,PC,NN,O
,@,NN,O
,4.90,NN,O
,9.80,NN,O
,SRM,NN,O
,70350938,NN,O
,TEODORES,NN,O
,CH,NN,O
,90.00,NN,O
,SR,NN,O
,S,NN,O
,TOTAL,NN,O
,RM,NN,O
,INCLUDING,NN,O
,GST,NN,O
,6%,NN,O
,99.80,AM,B-amt
,ROUNDING,NN,O
,ADJ.,NN,O
,0.00,NN,O
,TOTAL,NN,O
,ROUNDED,NN,O
,99.80,NN,O
,MASTERCARD,NN,O
,-99.80,NN,O
,GST,NN,O
,SR,NN,O
,6%,NN,O
,99.80,NN,O
,5.64,NN,O
,AMT.,NN,O
,EXCL.,NN,O
,GST,NN,O
,94.16,NN,O
,NO.,NN,O
,OF,NN,O
,ITEMS,NN,O
,3,NN,O
,THANK,NN,O
,YOU.,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN.,NN,O
,*T3620000011000140428*,NN,O
,,NN,O
Receipt: 755,UNIHAKKA,MR,B-mer
,INTERNATIONAL,MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,16,DT,B-date
,APR,DT,I-date
,2018,DT,I-date
,18:23,NN,O
,(867388-U),NN,O
,12,NN,O
,TAMPOI,NN,O
,TAXINVOICE,NN,O
,INVOICE,NN,O
,#,NN,O
,:,NN,O
,OR18041602170486,NN,O
,ITEM,NN,O
,QTY,NN,O
,TOTAL,NN,O
,SR,NN,O
,I00100000035-,NN,O
,1,NN,O
,MEAT,NN,O
,+,NN,O
,3,NN,O
,VEGE,NN,O
,$7.10,NN,O
,1,NN,O
,$7.10,NN,O
,SR,NN,O
,I00100000015-,NN,O
,VEGETABLE,NN,O
,$1.10,NN,O
,1,NN,O
,$1.10,NN,O
,TOTAL,NN,O
,AMOUNT:,NN,O
,$8.20,AM,B-amt
,GST,NN,O
,@6%:,NN,O
,$0.46,NN,O
,NETT,NN,O
,TOTAL:,NN,O
,$8.20,NN,O
,PAYMENT,NN,O
,MODE,NN,O
,AMOUNT,NN,O
,CASH,NN,O
,$8.20,NN,O
,CHANGE,NN,O
,$0.00,NN,O
,GST,NN,O
,SUMMARY,NN,O
,AMOUNT($),NN,O
,TAX($),NN,O
,SR,NN,O
,=,NN,O
,GST,NN,O
,@6%,NN,O
,7.74,NN,O
,0.46,NN,O
,GST,NN,O
,REG,NN,O
,#000656195584,NN,O
,BAR,NN,O
,WANG,NN,O
,RICE@PERMAS,NN,O
,JAYA,NN,O
,(PRICE,NN,O
,INCLUSIVE,NN,O
,OF,NN,O
,GST),NN,O
,THANK,NN,O
,YOU,NN,O
,&,NN,O
,COME,NN,O
,AGAIN!,NN,O
,LIKE,NN,O
,AND,NN,O
,FOLLOW,NN,O
,US,NN,O
,ON,NN,O
,FACEBOOK!,NN,O
,FACEBOOK.COM/BARWANGRICE,NN,O
,,NN,O
Receipt: 756,AEON,MR,B-mer
,CO.,MR,I-mer
,(M),MR,I-mer
,BHD,MR,I-mer
,(126926-H),NN,O
,3RD,NN,O
,FLR,NN,O
,JLN,NN,O
,JEJAKA,NN,O
,CHERAS,NN,O
,GST,NN,O
,ID,NN,O
,:,NN,O
,002017394688,NN,O
,SHOPPING,NN,O
,HOURS,NN,O
,SUN-THU:1000,NN,O
,HRS,NN,O
,-,NN,O
,2200,NN,O
,HRS,NN,O
,FRI-SAT:1000,NN,O
,HRS,NN,O
,-,NN,O
,2300,NN,O
,HRS,NN,O
,VALUED,NN,O
,CUSTOMER:,NN,O
,1370001392,NN,O
,1X,NN,O
,000002781709,NN,O
,15.50SR,NN,O
,BIO,NN,O
,ZIP,NN,O
,POWDER,NN,O
,1X,NN,O
,000002781709,NN,O
,15.50SR,NN,O
,BIO,NN,O
,ZIP,NN,O
,POWDER,NN,O
,SUB-TOTAL,NN,O
,31.00,AM,B-amt
,TOTAL,NN,O
,SALES,NN,O
,INCL,NN,O
,GST,NN,O
,31.00,NN,O
,TOTAL,NN,O
,AFTER,NN,O
,ADJ,NN,O
,INCL,NN,O
,GST,NN,O
,31.00,NN,O
,CASH,NN,O
,50.00,NN,O
,ITEM,NN,O
,COUNT,NN,O
,2,NN,O
,CHANGE,NN,O
,AMT,NN,O
,INVOICE,NN,O
,NO:,NN,O
,2018030910080010555,NN,O
,GST,NN,O
,SUMMARY,NN,O
,AMOUNT,NN,O
,TAX,NN,O
,SR,NN,O
,@,NN,O
,6%,NN,O
,29.24,NN,O
,1.76,NN,O
,TOTAL,NN,O
,29.24,NN,O
,1.76,NN,O
,09/03/2018,DT,B-date
,18:54,NN,O
,1008,NN,O
,001,NN,O
,0010555,NN,O
,0305101,NN,O
,HALINA,NN,O
,AEON,NN,O
,BANDAR,NN,O
,PUCHONG,NN,O
,TEL,NN,O
,1-300-80-AEON,NN,O
,(2366),NN,O
,THANK,NN,O
,YOU,NN,O
,FOR,NN,O
,YOUR,NN,O
,PATRONAGE,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN,NN,O
,19.00,NN,O
,,NN,O
Receipt: 757,SANYU,MR,B-mer
,STATIONERY,MR,I-mer
,SHOP,MR,I-mer
,NO.,NN,O
,31G&33G,NN,O
,40170,NN,O
,SETIA,NN,O
,ALAM,NN,O
,MOBILE,NN,O
,/WHATSAPPS,NN,O
,:,NN,O
,+6012-918,NN,O
,7937,NN,O
,TEL:,NN,O
,+603-3362,NN,O
,4137,NN,O
,GST,NN,O
,ID,NN,O
,NO:,NN,O
,001531760640,NN,O
,TAX,NN,O
,INVOICE,NN,O
,OWNED,NN,O
,BY,NN,O
,:,NN,O
,SANYU,NN,O
,SUPPLY,NN,O
,SDN,NN,O
,BHD,NN,O
,(1135772-K),NN,O
,CASH,NN,O
,SALES,NN,O
,COUNTER,NN,O
,1.,NN,O
,2012-0029,NN,O
,RESTAURANT,NN,O
,ORDER,NN,O
,CHIT,NN,O
,NCR,NN,O
,3.5"X6",NN,O
,3,NN,O
,X,NN,O
,2.9000,NN,O
,8.70,AM,B-amt
,SR,NN,O
,TOTAL,NN,O
,SALES,NN,O
,INCLUSIVE,NN,O
,GST,NN,O
,@6%,NN,O
,8.70,NN,O
,DISCOUNT,NN,O
,0.00,NN,O
,TOTAL,NN,O
,8.70,NN,O
,ROUND,NN,O
,ADJ,NN,O
,0.00,NN,O
,FINAL,NN,O
,TOTAL,NN,O
,8.70,NN,O
,CASH,NN,O
,10.00,NN,O
,CHANGE,NN,O
,1.30,NN,O
,GST,NN,O
,SUMMARY,NN,O
,AMOUNT(RM),NN,O
,TAX(RM),NN,O
,SR,NN,O
,@,NN,O
,6%,NN,O
,8.21,NN,O
,0.49,NN,O
,INV,NN,O
,NO:,NN,O
,DATE,NN,O
,:,NN,O
,02/12/2017,DT,B-date
,TOTAL,NN,O
,QTY:,NN,O
,3,NN,O
,PRINT,NN,O
,TIME,NN,O
,:,NN,O
,GOODS,NN,O
,SOLD,NN,O
,ARE,NN,O
,NOT,NN,O
,RETURNABLE,NN,O
,&,NN,O
,REFUNDABLE,NN,O
,THANK,NN,O
,YOU,NN,O
,FOR,NN,O
,YOUR,NN,O
,PATRONAGE,NN,O
,PLEASE,NN,O
,COME,NN,O
,AGAIN.,NN,O
,TERIMA,NN,O
,KASIH,NN,O
,SILA,NN,O
,DATANG,NN,O
,LAGI,NN,O
,**,NN,O
,PLEASE,NN,O
,KEEP,NN,O
,THIS,NN,O
,RECEIPT,NN,O
,FOR,NN,O
,PROVE,NN,O
,OF,NN,O
,PURCHASE,NN,O
,DATE,NN,O
,FOR,NN,O
,I.T,NN,O
,PRODUCT,NN,O
,WARRANTY,NN,O
,PURPOSE,NN,O
,**,NN,O
,FOLLOW,NN,O
,US,NN,O
,IN,NN,O
,FACEBOOK,NN,O
,:,NN,O
,SANYU.STATIONERY,NN,O
,CS-SA-0128032,NN,O
,SATURDAY,NN,O
,,NN,O
Receipt: 758,AIK,MR,B-mer
,HUAT,MR,I-mer
,HARDWARE,MR,I-mer
,ENTERPRISE,MR,I-mer
,(SETIA,MR,I-mer
,ALAM),MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,822737-X,NN,O
,NO.,NN,O
,17-G,NN,O
,(X),NN,O
,U13/X,NN,O
,SEKSYEN,NN,O
,U13,NN,O
,TEL:,NN,O
,012,NN,O
,-,NN,O
,6651783,NN,O
,FAX:,NN,O
,03,NN,O
,-,NN,O
,33623608,NN,O
,GST,NN,O
,NO:,NN,O
,000394528768,NN,O
,SIMPLIFIED,NN,O
,TAX,NN,O
,INVOICE,NN,O
,CASH,NN,O
,RECEIPT,NN,O
,#:,NN,O
,CSP0397224,NN,O
,DATE:,NN,O
,13/07/2017,DT,B-date
,SALESPERSON,NN,O
,:,NN,O
,AH002,NN,O
,TIME:,NN,O
,08:13:00,NN,O
,ITEM,NN,O
,QTY,NN,O
,U/P,NN,O
,AMOUNT,NN,O
,(RM),NN,O
,(RM),NN,O
,4060150000005,NN,O
,1,NN,O
,4.00,AM,B-amt
,4.00,NN,O
,S,NN,O
,15AMP,NN,O
,UMS,NN,O
,PLUG,NN,O
,TOP,NN,O
,(SIRIM),NN,O
,TOTAL,NN,O
,QUANTITY,NN,O
,1,NN,O
,SUB-TOTAL,NN,O
,(GST),NN,O
,DISC,NN,O
,ROUNDING,NN,O
,TOTAL,NN,O
,CASH,NN,O
,CHANGE,NN,O
,4.00,NN,O
,0.00,NN,O
,0.00,NN,O
,4.00,NN,O
,20.00,NN,O
,16.00,NN,O
,*GST,NN,O
,@,NN,O
,6%,NN,O
,INCLUDED,NN,O
,IN,NN,O
,TOTAL,NN,O
,GST,NN,O
,SUMMARY,NN,O
,CODE,NN,O
,AMOUNT,NN,O
,%,NN,O
,TAX/AMT,NN,O
,SR,NN,O
,3.77,NN,O
,6,NN,O
,0.23,NN,O
,TAX,NN,O
,TOTAL:,NN,O
,0.23,NN,O
,GOODS,NN,O
,SOLD,NN,O
,ARE,NN,O
,NOT,NN,O
,REFUNDABLE,NN,O
,THANK,NN,O
,YOU,NN,O
,FOR,NN,O
,CHOOSING,NN,O
,US.,NN,O
,PLS,NN,O
,PROVIDE,NN,O
,ORIGINAL,NN,O
,BILL,NN,O
,FOR,NN,O
,GOODS,NN,O
,EXCHANGE,NN,O
,WITHIN,NN,O
,1,NN,O
,WEEK,NN,O
,FROM,NN,O
,TRANSACTION,NN,O
,GOODS,NN,O
,MUST,NN,O
,BE,NN,O
,IN,NN,O
,ORIGINAL,NN,O
,STATE,NN,O
,TO,NN,O
,BE,NN,O
,ENTITLED,NN,O
,FOR,NN,O
,EXCHANGE.,NN,O
,,NN,O
Receipt: 759,RED,MR,B-mer
,&,MR,I-mer
,HOT,MR,I-mer
,II,MR,I-mer
,349,NN,O
,7,NN,O
,AVE.,NN,O
,(CORNER,NN,O
,OF,NN,O
,10ST.),NN,O
,BROOKLYN,NN,O
,NY,NN,O
,11215,NN,O
,TEL:,NN,O
,(718)369-2577,NN,O
,TEL:,NN,O
,(718)309-8897,NN,O
,Dine,NN,O
,In,NN,O
,Date:,NN,O
,10-20-2018,DT,B-date
,Time:,NN,O
,12:37PM,NN,O
,#,NN,O
,18,NN,O
,Server:,NN,O
,WAITERI,NN,O
,TAB#:,NN,O
,C2,NN,O
,No.,NN,O
,of,NN,O
,Guest,NN,O
,:,NN,O
,1,NN,O
,1,NN,O
,Vegetable,NN,O
,Roll,NN,O
,0.00,NN,O
,Egg,NN,O
,Roll,NN,O
,2,NN,O
,L35.,NN,O
,Sesame,NN,O
,chicken,NN,O
,13.90,NN,O
,1,NN,O
,W/R,NN,O
,1,NN,O
,F/R,NN,O
,1,NN,O
,(L),NN,O
,Veg,NN,O
,Spare,NN,O
,Ribs,NN,O
,.,NN,O
,BBS,NN,O
,7.65,NN,O
,W/R,NN,O
,Amount,NN,O
,:,NN,O
,21.55,NN,O
,TAX(8.875%),NN,O
,:,NN,O
,1.91,NN,O
,TOTAL,NN,O
,:,NN,O
,23.46,AM,B-amt
,Thank,NN,O
,you,NN,O
,very,NN,O
,much.,NN,O
Receipt: 760,SOLARIS,NN,O
,DUTAMAS,NN,O
,SUN,MR,B-mer
,VICTORY,MR,I-mer
,SDN,MR,I-mer
,BHD,MR,I-mer
,(NO.,NN,O
,193573-M),NN,O
,LEVEL,NN,O
,G2,NN,O
,SOLARIS,NN,O
,DUTAMAS.,NN,O
,NO.,NN,O
,1,NN,O
,50480,NN,O
,KUALA,NN,O
,LUMPUR.,NN,O
,(GST,NN,O
,ID,NN,O
,NO:,NN,O
,000377700352),NN,O
,TEL:,NN,O
,03-6205,NN,O
,5386,NN,O
,TAX,NN,O
,INVOICE,NN,O
,P/S,NN,O
,#07,NN,O
,A,NN,O
,INV-NO.,NN,O
,0207140118000488,NN,O
,T/D,NN,O
,#44,NN,O
,TICKET,NN,O
,NO.028165,NN,O
,ENTRY,NN,O
,TIME,NN,O
,14/01/2018,DT,B-date
,(SUN),NN,O
,12:06,NN,O
,PAID,NN,O
,TIME,NN,O
,14/01/2018,NN,O
,(SUN),NN,O
,13:51,NN,O
,PARKING,NN,O
,TIME,NN,O
,1:45,NN,O
,PARKING,NN,O
,FEE,NN,O
,RATE,NN,O
,A,NN,O
,RM4.00,AM,B-amt
,AMOUNT,NN,O
,RM3.77,NN,O
,GST,NN,O
,6.00,NN,O
,%,NN,O
,RM0.23,NN,O
,TOTAL,NN,O
,RM4.00,NN,O
,PAID,NN,O
,RM4.00,NN,O
,CHANGE,NN,O
,RM0.00,NN,O
,INCLUSIVE,NN,O
,6%,NN,O
,GST,NN,O
,THANK,NN,O
,YOU,NN,O
,,NN,O
Receipt: 761,MY,MR,B-mer
,HAPPY,MR,I-mer
,PHARMACY,MR,I-mer
,PLT,MR,I-mer
,(LLP0007299-LGN),NN,O
,NO,NN,O
,12,NN,O
,GF,NN,O
,TAMAN,NN,O
,DATO,NN,O
,AHMAD,NN,O
,RAZALI,NN,O
,68000,NN,O
,AMPANG,NN,O
,TEL,NN,O
,+60342661226,NN,O
,GST,NN,O
,ID,NN,O
,000241512448,NN,O
,SIMPLIFIED,NN,O
,TAX,NN,O
,INVOICE,NN,O
,CASH,NN,O
,DOC,NN,O
,NO,NN,O
,CS00038813,NN,O
,DATE:,NN,O
,01/02/2018,DT,B-date
,CASHIER,NN,O
,ASIFA,NN,O
,TIME:,NN,O
,16:07:00,NN,O
,SALESPERSON,NN,O
,S005,NN,O
,REF:,NN,O
,ITEM,NN,O
,QTY,NN,O
,S/PRICE,NN,O
,AMOUNT,NN,O
,TAX,NN,O
,OTC-000127,NN,O
,1,NN,O
,20.50,AM,B-amt
,20.50,NN,O
,SR,NN,O
,FLANIL,NN,O
,ANAL,NN,O
,GESIC,NN,O
,CR,NN,O
,60G,NN,O
,TOTAL,NN,O
,QTY,NN,O
,1,NN,O
,20.50,NN,O
,TOTAL,NN,O
,SALES,NN,O
,(EXCLUDING,NN,O
,GST),NN,O
,:,NN,O
